"Journal Data Filtered By:  Selected Categories: PHARMACOLOGY & PHARMACY Selected Editions: SCIE Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,ISSN,eISSN,Category,Total Citations,2020 JIF,JIF Quartile,2020 JCI,% of OA Gold
"CURRENT PHARMACEUTICAL BIOTECHNOLOGY","1389-2010","1873-4316","PHARMACOLOGY & PHARMACY - SCIE","4,390","2.837","Q3","0.43","0"%,
"Pharmacology Research & Perspectives","2052-1707","2052-1707","PHARMACOLOGY & PHARMACY - SCIE","1,689","2.794","Q3","0.75","100"%,
"Journal of Pharmaceutical Innovation","1872-5120","1939-8042","PHARMACOLOGY & PHARMACY - SCIE","789","2.75","Q3","0.53","5.37"%,
"FUNDAMENTAL & CLINICAL PHARMACOLOGY","0767-3981","1472-8206","PHARMACOLOGY & PHARMACY - SCIE","3,009","2.748","Q3","0.8","1.92"%,
"JOURNAL OF PHARMACOKINETICS AND PHARMACODYNAMICS","1567-567X","1573-8744","PHARMACOLOGY & PHARMACY - SCIE","1,807","2.745","Q3","0.73","28.85"%,
"Journal of Ethnobiology and Ethnomedicine","N/A","1746-4269","PHARMACOLOGY & PHARMACY - SCIE","3,454","2.733","Q3","0.75","100"%,
"IMMUNOPHARMACOLOGY AND IMMUNOTOXICOLOGY","0892-3973","1532-2513","PHARMACOLOGY & PHARMACY - SCIE","2,383","2.73","Q3","0.7","0.9"%,
"Current Vascular Pharmacology","1570-1611","1875-6212","PHARMACOLOGY & PHARMACY - SCIE","2,357","2.719","Q3","0.62","0"%,
"Iranian Journal of Basic Medical Sciences","2008-3866","2008-3874","PHARMACOLOGY & PHARMACY - SCIE","3,551","2.699","Q3","0.69","100"%,
"AMERICAN JOURNAL OF THERAPEUTICS","1075-2765","1536-3686","PHARMACOLOGY & PHARMACY - SCIE","2,311","2.688","Q3","0.47","1.1"%,
"JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS","1080-7683","1557-7732","PHARMACOLOGY & PHARMACY - SCIE","3,056","2.671","Q3","0.81","13.33"%,
"Dose-Response","1559-3258","1559-3258","PHARMACOLOGY & PHARMACY - SCIE","1,751","2.658","Q3","0.57","100"%,
"JOURNAL OF ANTIBIOTICS","0021-8820","1881-1469","PHARMACOLOGY & PHARMACY - SCIE","10,224","2.649","Q3","0.65","4.74"%,
"AMERICAN JOURNAL OF HEALTH-SYSTEM PHARMACY","1079-2082","1535-2900","PHARMACOLOGY & PHARMACY - SCIE","6,401","2.637","Q3","0.55","1.18"%,
"DRUGS IN R&D","1174-5886","1179-6901","PHARMACOLOGY & PHARMACY - SCIE","1,184","2.594","Q3","0.63","100"%,
"Clinical Psychopharmacology and Neuroscience","1738-1088","2093-4327","PHARMACOLOGY & PHARMACY - SCIE","1,021","2.582","Q3","0.58","92.74"%,
"JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY","1044-5463","1557-8992","PHARMACOLOGY & PHARMACY - SCIE","3,485","2.576","Q3","0.9","10.32"%,
"Current Drug Delivery","1567-2018","1875-5704","PHARMACOLOGY & PHARMACY - SCIE","2,441","2.565","Q3","0.53","0"%,
"CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY","0305-1870","1440-1681","PHARMACOLOGY & PHARMACY - SCIE","7,122","2.557","Q3","0.73","4.04"%,
"PHARMACOLOGY","0031-7012","1423-0313","PHARMACOLOGY & PHARMACY - SCIE","3,015","2.547","Q3","0.67","2.05"%,
"CHEMOTHERAPY","0009-3157","1421-9794","PHARMACOLOGY & PHARMACY - SCIE","1,840","2.544","Q3","0.46","2.04"%,
"PHARMACOGENOMICS","1462-2416","1744-8042","PHARMACOLOGY & PHARMACY - SCIE","4,424","2.533","Q3","0.63","7.72"%,
"JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS","0269-4727","1365-2710","PHARMACOLOGY & PHARMACY - SCIE","3,805","2.512","Q3","0.57","6.58"%,
"Personalized Medicine","1741-0541","1744-828X","PHARMACOLOGY & PHARMACY - SCIE","935","2.512","Q3","0.56","12.5"%,
"BMC Pharmacology & Toxicology","N/A","2050-6511","PHARMACOLOGY & PHARMACY - SCIE","1,480","2.483","Q3","0.64","100"%,
"JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS","1074-2484","1940-4034","PHARMACOLOGY & PHARMACY - SCIE","1,644","2.457","Q3","0.59","5.8"%,
"Clinical Pharmacology in Drug Development","2160-7648","2160-7648","PHARMACOLOGY & PHARMACY - SCIE","1,173","2.448","Q3","0.82","43.52"%,
"EUROPEAN JOURNAL OF DRUG METABOLISM AND PHARMACOKINETICS","0378-7966","2107-0180","PHARMACOLOGY & PHARMACY - SCIE","1,541","2.441","Q3","0.66","22.42"%,
"CHIRALITY","0899-0042","1520-636X","PHARMACOLOGY & PHARMACY - SCIE","3,869","2.437","Q3","0.64","3.27"%,
"ALCOHOL","0741-8329","1873-6823","PHARMACOLOGY & PHARMACY - SCIE","3,671","2.405","Q3","0.83","5.42"%,
"Journal of Natural Medicines","1340-3443","1861-0293","PHARMACOLOGY & PHARMACY - SCIE","2,708","2.343","Q3","0.79","9.54"%,
"JOURNAL OF PHARMACY AND PHARMACEUTICAL SCIENCES","1482-1826","N/A","PHARMACOLOGY & PHARMACY - SCIE","2,702","2.327","Q3","0.49","100"%,
"BEHAVIOURAL PHARMACOLOGY","0955-8810","1473-5849","PHARMACOLOGY & PHARMACY - SCIE","3,004","2.293","Q3","0.57","1.34"%,
"CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY","0008-4212","1205-7541","PHARMACOLOGY & PHARMACY - SCIE","5,668","2.273","Q4","0.65","0.71"%,
"ANTI-CANCER DRUGS","0959-4973","1473-5741","PHARMACOLOGY & PHARMACY - SCIE","4,502","2.248","Q4","0.61","5.11"%,
"DRUGS OF TODAY","1699-3993","1699-4019","PHARMACOLOGY & PHARMACY - SCIE","1,133","2.245","Q4","0.54","0"%,
"BIOLOGICAL & PHARMACEUTICAL BULLETIN","0918-6158","N/A","PHARMACOLOGY & PHARMACY - SCIE","13,480","2.233","Q4","0.61","0.12"%,
"ACTA PHARMACEUTICA","1330-0075","1846-9558","PHARMACOLOGY & PHARMACY - SCIE","1,640","2.23","Q4","0.56","100"%,
"Contemporary Clinical Trials","1551-7144","1559-2030","PHARMACOLOGY & PHARMACY - SCIE","4,858","2.226","Q4","0.66","8.35"%,
"JOURNAL OF THE AMERICAN PHARMACISTS ASSOCIATION","1544-3191","1544-3450","PHARMACOLOGY & PHARMACY - SCIE","3,493","2.217","Q4","0.64","2.15"%,
"Expert Review of Pharmacoeconomics & Outcomes Research","1473-7167","1744-8379","PHARMACOLOGY & PHARMACY - SCIE","2,176","2.217","Q4","0.65","4.43"%,
"JOURNAL OF INFECTION AND CHEMOTHERAPY","1341-321X","1437-7780","PHARMACOLOGY & PHARMACY - SCIE","3,854","2.211","Q4","0.59","8.56"%,
"Pharmacogenetics and Genomics","1744-6872","1744-6880","PHARMACOLOGY & PHARMACY - SCIE","3,514","2.089","Q4","0.76","4.82"%,
"THERAPIE","0040-5957","1958-5578","PHARMACOLOGY & PHARMACY - SCIE","1,069","2.07","Q4","0.55","1.73"%,
"International Journal of Clinical Pharmacy","2210-7703","2210-7711","PHARMACOLOGY & PHARMACY - SCIE","3,271","2.054","Q4","0.53","18.18"%,
"AMERICAN JOURNAL OF PHARMACEUTICAL EDUCATION","0002-9459","1553-6467","PHARMACOLOGY & PHARMACY - SCIE","5,698","2.047","Q4","0.62","0"%,
"INTERNATIONAL JOURNAL OF TOXICOLOGY","1091-5818","1092-874X","PHARMACOLOGY & PHARMACY - SCIE","2,037","2.032","Q4","0.42","3.85"%,
"KOREAN JOURNAL OF PHYSIOLOGY & PHARMACOLOGY","1226-4512","2093-3827","PHARMACOLOGY & PHARMACY - SCIE","1,429","2.016","Q4","0.53","59.89"%,
"Revista Brasileira de Farmacognosia-Brazilian Journal of Pharmacognosy","0102-695X","1981-528X","PHARMACOLOGY & PHARMACY - SCIE","3,256","2.01","Q4","0.59","66.45"%,
"JOURNAL OF PHARMACOLOGICAL AND TOXICOLOGICAL METHODS","1056-8719","1873-488X","PHARMACOLOGY & PHARMACY - SCIE","2,757","1.95","Q4","0.64","15.46"%,
"INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS","1521-9437","1940-4344","PHARMACOLOGY & PHARMACY - SCIE","1,858","1.921","Q4","0.5","0"%,
"MEDICAL LETTER ON DRUGS AND THERAPEUTICS","0025-732X","1523-2859","PHARMACOLOGY & PHARMACY - SCIE","593","1.909","Q4","0.28","0"%,
"XENOBIOTICA","0049-8254","1366-5928","PHARMACOLOGY & PHARMACY - SCIE","4,327","1.908","Q4","0.67","1.22"%,
"BIOMEDICAL CHROMATOGRAPHY","0269-3879","1099-0801","PHARMACOLOGY & PHARMACY - SCIE","5,553","1.902","Q4","0.45","1.71"%,
"PHARMACEUTICAL STATISTICS","1539-1604","1539-1612","PHARMACOLOGY & PHARMACY - SCIE","1,840","1.894","Q4","0.68","10.96"%,
"BIOLOGICALS","1045-1056","1095-8320","PHARMACOLOGY & PHARMACY - SCIE","1,973","1.856","Q4","0.47","22.33"%,
"JOURNAL OF ONCOLOGY PHARMACY PRACTICE","1078-1552","1477-092X","PHARMACOLOGY & PHARMACY - SCIE","1,993","1.809","Q4","0.46","3.23"%,
"Journal of Applied Biomedicine","1214-021X","1214-0287","PHARMACOLOGY & PHARMACY - SCIE","689","1.797","Q4","0.45","47.42"%,
"JOURNAL OF VETERINARY PHARMACOLOGY AND THERAPEUTICS","0140-7783","1365-2885","PHARMACOLOGY & PHARMACY - SCIE","3,084","1.786","Q4","0.68","7.26"%,
"Therapeutic Innovation & Regulatory Science","2168-4790","2168-4804","PHARMACOLOGY & PHARMACY - SCIE","907","1.778","Q4","0.31","14.57"%,
"CLINICAL AND EXPERIMENTAL HYPERTENSION","1064-1963","1525-6006","PHARMACOLOGY & PHARMACY - SCIE","2,292","1.749","Q4","0.53","1.34"%,
"ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES","1540-658X","1557-8127","PHARMACOLOGY & PHARMACY - SCIE","1,411","1.738","Q4","0.46","3.64"%,
"JOURNAL OF CHEMOTHERAPY","1120-009X","1973-9478","PHARMACOLOGY & PHARMACY - SCIE","1,781","1.714","Q4","0.48","1.46"%,
"Iranian Journal of Pharmaceutical Research","1735-0328","1726-6890","PHARMACOLOGY & PHARMACY - SCIE","3,653","1.696","Q4","0.51","0"%,
"HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL","0885-6222","1099-1077","PHARMACOLOGY & PHARMACY - SCIE","2,481","1.672","Q4","0.64","13.39"%,
"JOURNAL OF INTERNATIONAL MEDICAL RESEARCH","0300-0605","1473-2300","PHARMACOLOGY & PHARMACY - SCIE","6,247","1.671","Q4","0.43","99.96"%,
"INTERNATIONAL CLINICAL PSYCHOPHARMACOLOGY","0268-1315","1473-5857","PHARMACOLOGY & PHARMACY - SCIE","2,131","1.659","Q4","0.49","12.03"%,
"European Journal of Hospital Pharmacy","2047-9956","2047-9964","PHARMACOLOGY & PHARMACY - SCIE","649","1.652","Q4","0.31","6.67"%,
"ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES","0939-5075","1865-7125","PHARMACOLOGY & PHARMACY - SCIE","4,055","1.649","Q4","0.43","0"%,
"CHEMICAL & PHARMACEUTICAL BULLETIN","0009-2363","N/A","PHARMACOLOGY & PHARMACY - SCIE","13,645","1.645","Q4","0.36","0"%,
"BIOPHARMACEUTICS & DRUG DISPOSITION","0142-2782","1099-081X","PHARMACOLOGY & PHARMACY - SCIE","1,955","1.627","Q4","0.56","3.64"%,
"CLINICAL NEUROPHARMACOLOGY","0362-5664","1537-162X","PHARMACOLOGY & PHARMACY - SCIE","2,450","1.592","Q4","0.24","2.04"%,
"JOURNAL OF ASIAN NATURAL PRODUCTS RESEARCH","1028-6020","1477-2213","PHARMACOLOGY & PHARMACY - SCIE","3,148","1.569","Q4","0.46","0"%,
"Revista Espanola de Quimioterapia","0214-3429","1988-9518","PHARMACOLOGY & PHARMACY - SCIE","603","1.553","Q4","0.3","0"%,
"FARMACIA","0014-8237","2065-0019","PHARMACOLOGY & PHARMACY - SCIE","1,284","1.433","Q4","0.48","0"%,
"INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS","0946-1965","0946-1965","PHARMACOLOGY & PHARMACY - SCIE","2,282","1.366","Q4","0.36","0"%,
"COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING","1386-2073","1875-5402","PHARMACOLOGY & PHARMACY - SCIE","1,951","1.339","Q4","0.33","0"%,
"Brazilian Journal of Pharmaceutical Sciences","1984-8250","2175-9790","PHARMACOLOGY & PHARMACY - SCIE","1,704","1.321","Q4","0.24","100"%,
"PHARMAZIE","0031-7144","0031-7144","PHARMACOLOGY & PHARMACY - SCIE","4,230","1.267","Q4","0.34","0"%,
"HIV Research & Clinical Practice","2578-7489","2578-7470","PHARMACOLOGY & PHARMACY - SCIE","20","1.2","Q4","0.37","11.76"%,
"INDIAN JOURNAL OF PHARMACOLOGY","0253-7613","1998-3751","PHARMACOLOGY & PHARMACY - SCIE","2,349","1.2","Q4","0.3","0"%,
"Psychiatry and Clinical Psychopharmacology","2475-0573","2475-0581","PHARMACOLOGY & PHARMACY - SCIE","280","1.181","Q4","0.27","64.78"%,
"Annual Reports in Medicinal Chemistry","0065-7743","N/A","PHARMACOLOGY & PHARMACY - SCIE","415","1.059","Q4","0.22","0"%,
"Journal of Biopharmaceutical Statistics","1054-3406","1520-5711","PHARMACOLOGY & PHARMACY - SCIE","1,663","1.051","Q4","0.36","1.18"%,
"DISSOLUTION TECHNOLOGIES","1521-298X","2376-869X","PHARMACOLOGY & PHARMACY - SCIE","504","0.978","Q4","0.27","0"%,
"INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES","0250-474X","1998-3743","PHARMACOLOGY & PHARMACY - SCIE","3,243","0.975","Q4","0.23","19.37"%,
"Bangladesh Journal of Pharmacology","1991-007X","1991-0088","PHARMACOLOGY & PHARMACY - SCIE","726","0.93","Q4","0.33","100"%,
"Boletin Latinoamericano y del Caribe de Plantas Medicinales y Aromaticas","0717-7917","0717-7917","PHARMACOLOGY & PHARMACY - SCIE","452","0.905","Q4","0.27","0.79"%,
"Current Pharmaceutical Analysis","1573-4129","1875-676X","PHARMACOLOGY & PHARMACY - SCIE","540","0.89","Q4","0.28","0"%,
"PHARMACEUTICAL CHEMISTRY JOURNAL","0091-150X","1573-9031","PHARMACOLOGY & PHARMACY - SCIE","2,159","0.837","Q4","0.18","0"%,
"International Journal of Pharmacology","1811-7775","1812-5700","PHARMACOLOGY & PHARMACY - SCIE","1,386","0.751","Q4","0.24","0"%,
"Expert Opinion on Orphan Drugs","2167-8707","2167-8707","PHARMACOLOGY & PHARMACY - SCIE","452","0.694","Q4","0.14","3.59"%,
"Indian Journal of Pharmaceutical Education and Research","0019-5464","0019-5464","PHARMACOLOGY & PHARMACY - SCIE","762","0.686","Q4","0.25","79.25"%,
"Pakistan Journal of Pharmaceutical Sciences","1011-601X","N/A","PHARMACOLOGY & PHARMACY - SCIE","2,748","0.684","Q4","0.19","0"%,
"FOOD AND DRUG LAW JOURNAL","1064-590X","N/A","PHARMACOLOGY & PHARMACY - SCIE","194","0.619","Q4","0.41","0"%,
"TROPICAL JOURNAL OF PHARMACEUTICAL RESEARCH","1596-5996","N/A","PHARMACOLOGY & PHARMACY - SCIE","3,105","0.533","Q4","0.16","100"%,
"Current Topics in Nutraceutical Research","1540-7535","2641-452X","PHARMACOLOGY & PHARMACY - SCIE","245","0.416","Q4","0.13","0"%,
"ACTA POLONIAE PHARMACEUTICA","0001-6837","2353-5288","PHARMACOLOGY & PHARMACY - SCIE","2,325","0.33","Q4","0.14","3.91"%,
"YAKUGAKU ZASSHI-JOURNAL OF THE PHARMACEUTICAL SOCIETY OF JAPAN","0031-6903","1347-5231","PHARMACOLOGY & PHARMACY - SCIE","1,703","0.302","Q4","0.07","0"%,
"Latin American Journal of Pharmacy","0326-2383","N/A","PHARMACOLOGY & PHARMACY - SCIE","919","0.249","Q4","0.09","0"%,
"DRUGS OF THE FUTURE","0377-8282","2013-0368","PHARMACOLOGY & PHARMACY - SCIE","363","0.148","Q4","0.03","0"%,
"BIOPHARM INTERNATIONAL","1542-166X","1939-1862","PHARMACOLOGY & PHARMACY - SCIE","276","0.076","Q4","0.04","0"%,

Copyright (c) 2021 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
